-0.0349342, -0.997967, -6.28373, 0.210696, 1.38504, 39.5667
-0.0521447, -0.997241, -6.27901, 0.319054, 2.06724, 39.5349
-0.0693397, -0.996219, -6.27241, 0.427309, 2.74871, 39.4913
-0.086514, -0.9949, -6.26395, 0.535429, 3.42926, 39.4361
-0.103663, -0.993285, -6.25362, 0.643381, 4.10869, 39.3691
-0.12078, -0.991374, -6.24143, 0.751134, 4.7868, 39.2904
-0.137862, -0.989169, -6.22739, 0.858655, 5.46337, 39.2
-0.154903, -0.98667, -6.2115, 0.965913, 6.13823, 39.098
-0.171898, -0.983876, -6.19376, 1.07287, 6.81115, 38.9844
-0.188842, -0.980791, -6.17418, 1.17951, 7.48195, 38.8592
-0.205729, -0.977413, -6.15277, 1.28579, 8.15043, 38.7225
-0.222555, -0.973745, -6.12952, 1.39167, 8.81639, 38.5743
-0.239315, -0.969788, -6.10446, 1.49714, 9.47963, 38.4147
-0.256004, -0.965542, -6.07759, 1.60215, 10.14, 38.2437
-0.272617, -0.961009, -6.0489, 1.70668, 10.7972, 38.0613
-0.289149, -0.95619, -6.01843, 1.81069, 11.4511, 37.8677
-0.305595, -0.951087, -5.98616, 1.91415, 12.1015, 37.6629
-0.32195, -0.945702, -5.95212, 2.01704, 12.7482, 37.4469
-0.338209, -0.940035, -5.91632, 2.11933, 13.3911, 37.2198
-0.354368, -0.934089, -5.87875, 2.22097, 14.0299, 36.9818
-0.370422, -0.927865, -5.83945, 2.32195, 14.6644, 36.7327
-0.386365, -0.921366, -5.79841, 2.42223, 15.2945, 36.4729
-0.402194, -0.914593, -5.75565, 2.52179, 15.92, 36.2022
-0.417903, -0.907548, -5.71118, 2.62059, 16.5407, 35.9209
-0.433488, -0.900233, -5.66502, 2.7186, 17.1563, 35.6289
-0.448944, -0.892651, -5.61718, 2.8158, 17.7668, 35.3264
-0.464267, -0.884804, -5.56767, 2.91216, 18.372, 35.0135
-0.479452, -0.876694, -5.51652, 3.00764, 18.9716, 34.6902
-0.494494, -0.868324, -5.46373, 3.10223, 19.5655, 34.3567
-0.50939, -0.859696, -5.40932, 3.19588, 20.1536, 34.0131
-0.524135, -0.850812, -5.35331, 3.28858, 20.7356, 33.6594
-0.538723, -0.841676, -5.29571, 3.3803, 21.3113, 33.2959
-0.553152, -0.83229, -5.23654, 3.47101, 21.8807, 32.9225
-0.567417, -0.822657, -5.17582, 3.56069, 22.4436, 32.5393
-0.581513, -0.81278, -5.11357, 3.6493, 22.9997, 32.1466
-0.595436, -0.802661, -5.04981, 3.73682, 23.5489, 31.7445
-0.609183, -0.792304, -4.98454, 3.82323, 24.0911, 31.333
-0.622749, -0.781712, -4.91781, 3.9085, 24.6262, 30.9122
-0.63613, -0.770887, -4.84962, 3.9926, 25.1538, 30.4824
-0.649322, -0.759834, -4.77999, 4.07551, 25.674, 30.0436
-0.662322, -0.748556, -4.70895, 4.15721, 26.1864, 29.5959
-0.675125, -0.737055, -4.63651, 4.23767, 26.6911, 29.1396
-0.687727, -0.725336, -4.56271, 4.31687, 27.1879, 28.6746
-0.700126, -0.713401, -4.48755, 4.39478, 27.6765, 28.2013
-0.712316, -0.701255, -4.41107, 4.47138, 28.1569, 27.7196
-0.724296, -0.6889, -4.33328, 4.54666, 28.6289, 27.2298
-0.73606, -0.676342, -4.25421, 4.62058, 29.0924, 26.732
-0.747607, -0.663582, -4.17388, 4.69312, 29.5473, 26.2264
-0.758931, -0.650626, -4.09232, 4.76427, 29.9933, 25.713
-0.77003, -0.637477, -4.00954, 4.834, 30.4305, 25.1921
